Block Name,BlockMap Name,BlockMap Description,BlockMap Instance Name,BlockMap Instance Address,BlockMap Address Mode,BlockMap Word Bytes,BlockMap Instance Access
reg_block,i2c_map,,RW_ETX_ALL_w19_reg,0x03e7,Byte,,RW
reg_block,i2c_map,,RW_ETX_ALL_w20_reg,0x03e8,Byte,,RW
reg_block,i2c_map,,RW_ETX_ALL_w21_reg,0x03e9,Byte,,RW
reg_block,i2c_map,,RW_ETX_ALL_w22_reg,0x03ea,Byte,,RW
reg_block,i2c_map,,RW_ETX_ALL_w23_reg,0x03eb,Byte,,RW
reg_block,i2c_map,,RW_ETX_ALL_w24_reg,0x03ec,Byte,,RW
reg_block,i2c_map,,RW_ETX_ALL_w25_reg,0x03ed,Byte,,RW
reg_block,i2c_map,,RW_ETX_ALL_w26_reg,0x03ee,Byte,,RW
reg_block,i2c_map,,RW_ETX_ALL_w27_reg,0x03ef,Byte,,RW
reg_block,i2c_map,,RW_ETX_ALL_w28_reg,0x03f0,Byte,,RW
reg_block,i2c_map,,RW_ETX_ALL_w29_reg,0x03f1,Byte,,RW
reg_block,i2c_map,,RW_ETX_ALL_w30_reg,0x03f2,Byte,,RW
reg_block,i2c_map,,RW_ETX_ALL_w31_reg,0x03f3,Byte,,RW
reg_block,i2c_map,,RW_ETX_ALL_w32_reg,0x03f4,Byte,,RW
reg_block,i2c_map,,RW_ETX_ALL_w33_reg,0x03f5,Byte,,RW
reg_block,i2c_map,,RO_ETX_ALL_w0_reg,0x03f6,Byte,,RO
reg_block,i2c_map,,WO_CLOCKS_AND_RESETS_ALL_w0_reg,0x03f7,Byte,,WO
reg_block,i2c_map,,RW_CLOCKS_AND_RESETS_ALL_w0_reg,0x03f8,Byte,,RW
reg_block,i2c_map,,RW_CLOCKS_AND_RESETS_ALL_w1_reg,0x03f9,Byte,,RW
reg_block,i2c_map,,RW_CLOCKS_AND_RESETS_ALL_w2_reg,0x03fa,Byte,,RW
reg_block,i2c_map,,RW_CLOCKS_AND_RESETS_ALL_w3_reg,0x03fb,Byte,,RW
reg_block,i2c_map,,RW_CLOCKS_AND_RESETS_ALL_w4_reg,0x03fc,Byte,,RW
reg_block,i2c_map,,RW_CLOCKS_AND_RESETS_ALL_w5_reg,0x03fd,Byte,,RW
reg_block,i2c_map,,RW_CLOCKS_AND_RESETS_ALL_w6_reg,0x03fe,Byte,,RW
reg_block,i2c_map,,RW_CLOCKS_AND_RESETS_ALL_w7_reg,0x03ff,Byte,,RW
reg_block,i2c_map,,RW_CLOCKS_AND_RESETS_ALL_w8_reg,0x0400,Byte,,RW
reg_block,i2c_map,,RW_CLOCKS_AND_RESETS_ALL_w9_reg,0x0401,Byte,,RW
reg_block,i2c_map,,RW_CLOCKS_AND_RESETS_ALL_w10_reg,0x0402,Byte,,RW
reg_block,i2c_map,,RW_CLOCKS_AND_RESETS_ALL_w11_reg,0x0403,Byte,,RW
reg_block,i2c_map,,RW_CLOCKS_AND_RESETS_ALL_w12_reg,0x0404,Byte,,RW
reg_block,i2c_map,,RW_CLOCKS_AND_RESETS_ALL_w13_reg,0x0405,Byte,,RW
reg_block,i2c_map,,RW_CLOCKS_AND_RESETS_ALL_w14_reg,0x0406,Byte,,RW
reg_block,i2c_map,,RW_CLOCKS_AND_RESETS_ALL_w15_reg,0x0407,Byte,,RW
reg_block,i2c_map,,RW_CLOCKS_AND_RESETS_ALL_w16_reg,0x0408,Byte,,RW
reg_block,i2c_map,,RW_CLOCKS_AND_RESETS_ALL_w17_reg,0x0409,Byte,,RW
reg_block,i2c_map,,RW_CLOCKS_AND_RESETS_ALL_w18_reg,0x040a,Byte,,RW
reg_block,i2c_map,,RO_CLOCKS_AND_RESETS_ALL_w0_reg,0x040b,Byte,,RO
reg_block,i2c_map,,RO_CLOCKS_AND_RESETS_ALL_w1_reg,0x040c,Byte,,RO
reg_block,i2c_map,,RO_CLOCKS_AND_RESETS_ALL_w2_reg,0x040d,Byte,,RO
reg_block,i2c_map,,RO_CLOCKS_AND_RESETS_ALL_w3_reg,0x040e,Byte,,RO
reg_block,i2c_map,,RO_CLOCKS_AND_RESETS_ALL_w4_reg,0x040f,Byte,,RO
reg_block,i2c_map,,RO_CLOCKS_AND_RESETS_ALL_w5_reg,0x0410,Byte,,RO
reg_block,i2c_map,,RO_CLOCKS_AND_RESETS_ALL_w6_reg,0x0411,Byte,,RO
reg_block,i2c_map,,RO_CLOCKS_AND_RESETS_ALL_w7_reg,0x0412,Byte,,RO
reg_block,i2c_map,,RO_CLOCKS_AND_RESETS_ALL_w8_reg,0x0413,Byte,,RO
reg_block,i2c_map,,RO_CLOCKS_AND_RESETS_ALL_w9_reg,0x0414,Byte,,RO
reg_block,i2c_map,,RO_CLOCKS_AND_RESETS_ALL_w10_reg,0x0415,Byte,,RO
reg_block,i2c_map,,WO_ROC_DAQ_CTRL_ALL_w0_reg,0x0416,Byte,,WO
reg_block,i2c_map,,RW_ROC_DAQ_CTRL_ALL_w0_reg,0x0417,Byte,,RW
reg_block,i2c_map,,RW_ROC_DAQ_CTRL_ALL_w1_reg,0x0418,Byte,,RW
reg_block,i2c_map,,RW_ROC_DAQ_CTRL_ALL_w2_reg,0x0419,Byte,,RW
reg_block,i2c_map,,RW_ROC_DAQ_CTRL_ALL_w3_reg,0x041a,Byte,,RW
reg_block,i2c_map,,RW_ROC_DAQ_CTRL_ALL_w4_reg,0x041b,Byte,,RW
reg_block,i2c_map,,RW_ROC_DAQ_CTRL_ALL_w5_reg,0x041c,Byte,,RW
reg_block,i2c_map,,RW_ROC_DAQ_CTRL_ALL_w6_reg,0x041d,Byte,,RW
reg_block,i2c_map,,RW_ROC_DAQ_CTRL_ALL_w7_reg,0x041e,Byte,,RW
reg_block,i2c_map,,RW_ROC_DAQ_CTRL_ALL_w8_reg,0x041f,Byte,,RW
reg_block,i2c_map,,RW_ROC_DAQ_CTRL_ALL_w9_reg,0x0420,Byte,,RW
reg_block,i2c_map,,RW_ROC_DAQ_CTRL_ALL_w10_reg,0x0421,Byte,,RW
reg_block,i2c_map,,RW_ROC_DAQ_CTRL_ALL_w11_reg,0x0422,Byte,,RW
reg_block,i2c_map,,RW_ROC_DAQ_CTRL_ALL_w12_reg,0x0423,Byte,,RW
reg_block,i2c_map,,RW_ROC_DAQ_CTRL_ALL_w13_reg,0x0424,Byte,,RW
reg_block,i2c_map,,RO_ROC_DAQ_CTRL_ALL_w0_reg,0x0425,Byte,,RO
reg_block,i2c_map,,RO_ROC_DAQ_CTRL_ALL_w1_reg,0x0426,Byte,,RO
reg_block,i2c_map,,RO_ROC_DAQ_CTRL_ALL_w2_reg,0x0427,Byte,,RO
reg_block,i2c_map,,RO_ROC_DAQ_CTRL_ALL_w3_reg,0x0428,Byte,,RO
reg_block,i2c_map,,RO_ROC_DAQ_CTRL_ALL_w4_reg,0x0429,Byte,,RO
reg_block,i2c_map,,RO_ROC_DAQ_CTRL_ALL_w5_reg,0x042a,Byte,,RO
reg_block,i2c_map,,RO_ROC_DAQ_CTRL_ALL_w6_reg,0x042b,Byte,,RO
reg_block,i2c_map,,RO_ROC_DAQ_CTRL_ALL_w7_reg,0x042c,Byte,,RO
reg_block,i2c_map,,RO_ROC_DAQ_CTRL_ALL_w8_reg,0x042d,Byte,,RO
reg_block,i2c_map,,RO_ROC_DAQ_CTRL_ALL_w9_reg,0x042e,Byte,,RO
reg_block,i2c_map,,RO_ROC_DAQ_CTRL_ALL_w10_reg,0x042f,Byte,,RO
reg_block,i2c_map,,RO_ROC_DAQ_CTRL_ALL_w11_reg,0x0430,Byte,,RO
reg_block,i2c_map,,RO_ROC_DAQ_CTRL_ALL_w12_reg,0x0431,Byte,,RO
reg_block,i2c_map,,RO_ROC_DAQ_CTRL_ALL_w13_reg,0x0432,Byte,,RO
reg_block,i2c_map,,RO_ROC_DAQ_CTRL_ALL_w14_reg,0x0433,Byte,,RO
reg_block,i2c_map,,RO_ROC_DAQ_CTRL_ALL_w15_reg,0x0434,Byte,,RO
reg_block,i2c_map,,RO_ROC_DAQ_CTRL_ALL_w16_reg,0x0435,Byte,,RO
reg_block,i2c_map,,RO_ROC_DAQ_CTRL_ALL_w17_reg,0x0436,Byte,,RO
reg_block,i2c_map,,RO_ROC_DAQ_CTRL_ALL_w18_reg,0x0437,Byte,,RO
reg_block,i2c_map,,RO_ROC_DAQ_CTRL_ALL_w19_reg,0x0438,Byte,,RO
reg_block,i2c_map,,RO_ROC_DAQ_CTRL_ALL_w20_reg,0x0439,Byte,,RO
reg_block,i2c_map,,RO_ROC_DAQ_CTRL_ALL_w21_reg,0x043a,Byte,,RO
reg_block,i2c_map,,RO_ROC_DAQ_CTRL_ALL_w22_reg,0x043b,Byte,,RO
reg_block,i2c_map,,RO_ROC_DAQ_CTRL_ALL_w23_reg,0x043c,Byte,,RO
reg_block,i2c_map,,RO_ROC_DAQ_CTRL_ALL_w24_reg,0x043d,Byte,,RO
reg_block,i2c_map,,RO_ROC_DAQ_CTRL_ALL_w25_reg,0x043e,Byte,,RO
reg_block,i2c_map,,RO_ROC_DAQ_CTRL_ALL_w26_reg,0x043f,Byte,,RO
reg_block,i2c_map,,RO_ROC_DAQ_CTRL_ALL_w27_reg,0x0440,Byte,,RO
reg_block,i2c_map,,RO_ROC_DAQ_CTRL_ALL_w28_reg,0x0441,Byte,,RO
reg_block,i2c_map,,RO_ROC_DAQ_CTRL_ALL_w29_reg,0x0442,Byte,,RO
reg_block,i2c_map,,RO_ROC_DAQ_CTRL_ALL_w30_reg,0x0443,Byte,,RO
reg_block,i2c_map,,RO_ROC_DAQ_CTRL_ALL_w31_reg,0x0444,Byte,,RO
reg_block,i2c_map,,RO_ROC_DAQ_CTRL_ALL_w32_reg,0x0445,Byte,,RO
reg_block,i2c_map,,RO_ROC_DAQ_CTRL_ALL_w33_reg,0x0446,Byte,,RO
reg_block,i2c_map,,RO_ROC_DAQ_CTRL_ALL_w34_reg,0x0447,Byte,,RO
reg_block,i2c_map,,RO_ROC_DAQ_CTRL_ALL_w35_reg,0x0448,Byte,,RO
reg_block,i2c_map,,RO_ROC_DAQ_CTRL_ALL_w36_reg,0x0449,Byte,,RO
reg_block,i2c_map,,RO_ROC_DAQ_CTRL_ALL_w37_reg,0x044a,Byte,,RO
reg_block,i2c_map,,RO_ROC_DAQ_CTRL_ALL_w38_reg,0x044b,Byte,,RO
reg_block,i2c_map,,RO_ROC_DAQ_CTRL_ALL_w39_reg,0x044c,Byte,,RO
reg_block,i2c_map,,RO_ROC_DAQ_CTRL_ALL_w40_reg,0x044d,Byte,,RO
reg_block,i2c_map,,RO_ROC_DAQ_CTRL_ALL_w41_reg,0x044e,Byte,,RO
reg_block,i2c_map,,RO_ROC_DAQ_CTRL_ALL_w42_reg,0x044f,Byte,,RO
reg_block,i2c_map,,RO_ROC_DAQ_CTRL_ALL_w43_reg,0x0450,Byte,,RO
reg_block,i2c_map,,RO_ROC_DAQ_CTRL_ALL_w44_reg,0x0451,Byte,,RO
reg_block,i2c_map,,RO_ROC_DAQ_CTRL_ALL_w45_reg,0x0452,Byte,,RO
reg_block,i2c_map,,RO_ROC_DAQ_CTRL_ALL_w46_reg,0x0453,Byte,,RO
reg_block,i2c_map,,RO_ROC_DAQ_CTRL_ALL_w47_reg,0x0454,Byte,,RO
reg_block,i2c_map,,RO_ROC_DAQ_CTRL_ALL_w48_reg,0x0455,Byte,,RO
reg_block,i2c_map,,RO_ROC_DAQ_CTRL_ALL_w49_reg,0x0456,Byte,,RO
reg_block,i2c_map,,RW_ELINK_PROCESSORS_ALL_w0_reg,0x0457,Byte,,RW
reg_block,i2c_map,,RW_ELINK_PROCESSORS_ALL_w1_reg,0x0458,Byte,,RW
reg_block,i2c_map,,RW_ELINK_PROCESSORS_ALL_w2_reg,0x0459,Byte,,RW
reg_block,i2c_map,,RW_ELINK_PROCESSORS_ALL_w3_reg,0x045a,Byte,,RW
reg_block,i2c_map,,RW_ELINK_PROCESSORS_ALL_w4_reg,0x045b,Byte,,RW
reg_block,i2c_map,,RW_ELINK_PROCESSORS_ALL_w5_reg,0x045c,Byte,,RW
reg_block,i2c_map,,RW_ELINK_PROCESSORS_ALL_w6_reg,0x045d,Byte,,RW
reg_block,i2c_map,,RW_ELINK_PROCESSORS_ALL_w7_reg,0x045e,Byte,,RW
reg_block,i2c_map,,RW_ELINK_PROCESSORS_ALL_w8_reg,0x045f,Byte,,RW
reg_block,i2c_map,,RW_ELINK_PROCESSORS_ALL_w9_reg,0x0460,Byte,,RW
reg_block,i2c_map,,RW_ELINK_PROCESSORS_ALL_w10_reg,0x0461,Byte,,RW
reg_block,i2c_map,,RW_ELINK_PROCESSORS_ALL_w11_reg,0x0462,Byte,,RW
reg_block,i2c_map,,RW_ELINK_PROCESSORS_ALL_w12_reg,0x0463,Byte,,RW
reg_block,i2c_map,,RW_ELINK_PROCESSORS_ALL_w13_reg,0x0464,Byte,,RW
reg_block,i2c_map,,RW_ELINK_PROCESSORS_ALL_w14_reg,0x0465,Byte,,RW
reg_block,i2c_map,,RW_ELINK_PROCESSORS_ALL_w15_reg,0x0466,Byte,,RW
reg_block,i2c_map,,RW_ELINK_PROCESSORS_ALL_w16_reg,0x0467,Byte,,RW
reg_block,i2c_map,,RW_ELINK_PROCESSORS_ALL_w17_reg,0x0468,Byte,,RW
reg_block,i2c_map,,RW_ELINK_PROCESSORS_ALL_w18_reg,0x0469,Byte,,RW
reg_block,i2c_map,,RW_ELINK_PROCESSORS_ALL_w19_reg,0x046a,Byte,,RW
reg_block,i2c_map,,RW_ELINK_PROCESSORS_ALL_w20_reg,0x046b,Byte,,RW
reg_block,i2c_map,,RW_ELINK_PROCESSORS_ALL_w21_reg,0x046c,Byte,,RW
reg_block,i2c_map,,RW_ELINK_PROCESSORS_ALL_w22_reg,0x046d,Byte,,RW
reg_block,i2c_map,,RW_ELINK_PROCESSORS_ALL_w23_reg,0x046e,Byte,,RW
reg_block,i2c_map,,RW_ELINK_PROCESSORS_ALL_w24_reg,0x046f,Byte,,RW
reg_block,i2c_map,,RW_ELINK_PROCESSORS_ALL_w25_reg,0x0470,Byte,,RW
reg_block,i2c_map,,RW_ELINK_PROCESSORS_ALL_w26_reg,0x0471,Byte,,RW
reg_block,i2c_map,,RW_ELINK_PROCESSORS_ALL_w27_reg,0x0472,Byte,,RW
reg_block,i2c_map,,RW_ELINK_PROCESSORS_ALL_w28_reg,0x0473,Byte,,RW
reg_block,i2c_map,,RW_ELINK_PROCESSORS_ALL_w29_reg,0x0474,Byte,,RW
reg_block,i2c_map,,RW_ELINK_PROCESSORS_ALL_w30_reg,0x0475,Byte,,RW
reg_block,i2c_map,,RW_ELINK_PROCESSORS_ALL_w31_reg,0x0476,Byte,,RW
reg_block,i2c_map,,RW_ELINK_PROCESSORS_ALL_w32_reg,0x0477,Byte,,RW
reg_block,i2c_map,,RW_ELINK_PROCESSORS_ALL_w33_reg,0x0478,Byte,,RW
reg_block,i2c_map,,RW_ELINK_PROCESSORS_ALL_w34_reg,0x0479,Byte,,RW
reg_block,i2c_map,,RW_ELINK_PROCESSORS_ALL_w35_reg,0x047a,Byte,,RW
reg_block,i2c_map,,RW_ELINK_PROCESSORS_ALL_w36_reg,0x047b,Byte,,RW
reg_block,i2c_map,,RW_ELINK_PROCESSORS_ALL_w37_reg,0x047c,Byte,,RW
reg_block,i2c_map,,RO_ELINK_PROCESSORS_ALL_w0_reg,0x047d,Byte,,RO
reg_block,i2c_map,,RO_ELINK_PROCESSORS_ALL_w1_reg,0x047e,Byte,,RO
reg_block,i2c_map,,RO_ELINK_PROCESSORS_ALL_w2_reg,0x047f,Byte,,RO
reg_block,i2c_map,,RO_ELINK_PROCESSORS_ALL_w3_reg,0x0480,Byte,,RO
reg_block,i2c_map,,RO_ELINK_PROCESSORS_ALL_w4_reg,0x0481,Byte,,RO
reg_block,i2c_map,,RO_ELINK_PROCESSORS_ALL_w5_reg,0x0482,Byte,,RO
reg_block,i2c_map,,RO_ELINK_PROCESSORS_ALL_w6_reg,0x0483,Byte,,RO
reg_block,i2c_map,,RO_ELINK_PROCESSORS_ALL_w7_reg,0x0484,Byte,,RO
reg_block,i2c_map,,RO_ELINK_PROCESSORS_ALL_w8_reg,0x0485,Byte,,RO
reg_block,i2c_map,,RO_ELINK_PROCESSORS_ALL_w9_reg,0x0486,Byte,,RO
reg_block,i2c_map,,RO_ELINK_PROCESSORS_ALL_w10_reg,0x0487,Byte,,RO
reg_block,i2c_map,,RO_ELINK_PROCESSORS_ALL_w11_reg,0x0488,Byte,,RO
reg_block,i2c_map,,RO_ELINK_PROCESSORS_ALL_w12_reg,0x0489,Byte,,RO
reg_block,i2c_map,,RO_ELINK_PROCESSORS_ALL_w13_reg,0x048a,Byte,,RO
reg_block,i2c_map,,RO_ELINK_PROCESSORS_ALL_w14_reg,0x048b,Byte,,RO
reg_block,i2c_map,,RO_ELINK_PROCESSORS_ALL_w15_reg,0x048c,Byte,,RO
reg_block,i2c_map,,RO_ELINK_PROCESSORS_ALL_w16_reg,0x048d,Byte,,RO
reg_block,i2c_map,,RO_ELINK_PROCESSORS_ALL_w17_reg,0x048e,Byte,,RO
reg_block,i2c_map,,RO_ELINK_PROCESSORS_ALL_w18_reg,0x048f,Byte,,RO
reg_block,i2c_map,,RO_ELINK_PROCESSORS_ALL_w19_reg,0x0490,Byte,,RO
reg_block,i2c_map,,RO_ELINK_PROCESSORS_ALL_w20_reg,0x0491,Byte,,RO
reg_block,i2c_map,,RO_ELINK_PROCESSORS_ALL_w21_reg,0x0492,Byte,,RO
reg_block,i2c_map,,RO_ELINK_PROCESSORS_ALL_w22_reg,0x0493,Byte,,RO
reg_block,i2c_map,,RO_ELINK_PROCESSORS_ALL_w23_reg,0x0494,Byte,,RO
reg_block,i2c_map,,RO_ELINK_PROCESSORS_ALL_w24_reg,0x0495,Byte,,RO
reg_block,i2c_map,,RO_ELINK_PROCESSORS_ALL_w25_reg,0x0496,Byte,,RO
reg_block,i2c_map,,RO_ELINK_PROCESSORS_ALL_w26_reg,0x0497,Byte,,RO
reg_block,i2c_map,,RW_PINGPONG_SRAM_ALL_w0_reg,0x0498,Byte,,RW
reg_block,i2c_map,,RO_PINGPONG_SRAM_ALL_w0_reg,0x0499,Byte,,RO
reg_block,i2c_map,,RO_PINGPONG_SRAM_ALL_w1_reg,0x049a,Byte,,RO
reg_block,i2c_map,,RO_PINGPONG_SRAM_ALL_w2_reg,0x049b,Byte,,RO
reg_block,i2c_map,,RO_PINGPONG_SRAM_ALL_w3_reg,0x049c,Byte,,RO
reg_block,i2c_map,,RO_PINGPONG_SRAM_ALL_w4_reg,0x049d,Byte,,RO
reg_block,i2c_map,,RO_PINGPONG_SRAM_ALL_w5_reg,0x049e,Byte,,RO
reg_block,i2c_map,,RO_PINGPONG_SRAM_ALL_w6_reg,0x049f,Byte,,RO
reg_block,i2c_map,,RO_PINGPONG_SRAM_ALL_w7_reg,0x04a0,Byte,,RO
reg_block,i2c_map,,RO_PINGPONG_SRAM_ALL_w8_reg,0x04a1,Byte,,RO
reg_block,i2c_map,,RO_PINGPONG_SRAM_ALL_w9_reg,0x04a2,Byte,,RO
reg_block,i2c_map,,RO_PINGPONG_SRAM_ALL_w10_reg,0x04a3,Byte,,RO
reg_block,i2c_map,,RO_PINGPONG_SRAM_ALL_w11_reg,0x04a4,Byte,,RO
reg_block,i2c_map,,RO_PINGPONG_SRAM_ALL_w12_reg,0x04a5,Byte,,RO
reg_block,i2c_map,,RO_PINGPONG_SRAM_ALL_w13_reg,0x04a6,Byte,,RO
reg_block,i2c_map,,RO_PINGPONG_SRAM_ALL_w14_reg,0x04a7,Byte,,RO
reg_block,i2c_map,,RO_PINGPONG_SRAM_ALL_w15_reg,0x04a8,Byte,,RO
reg_block,i2c_map,,RO_PINGPONG_SRAM_ALL_w16_reg,0x04a9,Byte,,RO
reg_block,i2c_map,,RO_PINGPONG_SRAM_ALL_w17_reg,0x04aa,Byte,,RO
reg_block,i2c_map,,RO_PINGPONG_SRAM_ALL_w18_reg,0x04ab,Byte,,RO
reg_block,i2c_map,,RW_ZERO_SUPPRESS_COMMON_ALL_w0_reg,0x04ac,Byte,,RW
reg_block,i2c_map,,RW_ZERO_SUPPRESS_COMMON_ALL_w1_reg,0x04ad,Byte,,RW
reg_block,i2c_map,,RW_ZERO_SUPPRESS_00_ALL_w0_reg,0x04ae,Byte,,RW
reg_block,i2c_map,,RW_ZERO_SUPPRESS_00_ALL_w1_reg,0x04af,Byte,,RW
reg_block,i2c_map,,RW_ZERO_SUPPRESS_00_ALL_w2_reg,0x04b0,Byte,,RW
reg_block,i2c_map,,RW_ZERO_SUPPRESS_00_ALL_w3_reg,0x04b1,Byte,,RW
reg_block,i2c_map,,RW_ZERO_SUPPRESS_00_ALL_w4_reg,0x04b2,Byte,,RW
reg_block,i2c_map,,RW_ZERO_SUPPRESS_00_ALL_w5_reg,0x04b3,Byte,,RW
reg_block,i2c_map,,RW_ZERO_SUPPRESS_00_ALL_w6_reg,0x04b4,Byte,,RW
reg_block,i2c_map,,RW_ZERO_SUPPRESS_00_ALL_w7_reg,0x04b5,Byte,,RW
reg_block,i2c_map,,RW_ZERO_SUPPRESS_00_ALL_w8_reg,0x04b6,Byte,,RW
reg_block,i2c_map,,RW_ZERO_SUPPRESS_00_ALL_w9_reg,0x04b7,Byte,,RW
reg_block,i2c_map,,RW_ZERO_SUPPRESS_00_ALL_w10_reg,0x04b8,Byte,,RW
reg_block,i2c_map,,RW_ZERO_SUPPRESS_00_ALL_w11_reg,0x04b9,Byte,,RW
reg_block,i2c_map,,RW_ZERO_SUPPRESS_00_ALL_w12_reg,0x04ba,Byte,,RW
reg_block,i2c_map,,RW_ZERO_SUPPRESS_00_ALL_w13_reg,0x04bb,Byte,,RW
reg_block,i2c_map,,RW_ZERO_SUPPRESS_00_ALL_w14_reg,0x04bc,Byte,,RW
reg_block,i2c_map,,RW_ZERO_SUPPRESS_00_ALL_w15_reg,0x04bd,Byte,,RW
reg_block,i2c_map,,RW_ZERO_SUPPRESS_00_ALL_w16_reg,0x04be,Byte,,RW
reg_block,i2c_map,,RW_ZERO_SUPPRESS_00_ALL_w17_reg,0x04bf,Byte,,RW
reg_block,i2c_map,,RW_ZERO_SUPPRESS_00_ALL_w18_reg,0x04c0,Byte,,RW
reg_block,i2c_map,,RW_ZERO_SUPPRESS_00_ALL_w19_reg,0x04c1,Byte,,RW
reg_block,i2c_map,,RW_ZERO_SUPPRESS_00_ALL_w20_reg,0x04c2,Byte,,RW
reg_block,i2c_map,,RW_ZERO_SUPPRESS_00_ALL_w21_reg,0x04c3,Byte,,RW
reg_block,i2c_map,,RW_ZERO_SUPPRESS_00_ALL_w22_reg,0x04c4,Byte,,RW
reg_block,i2c_map,,RW_ZERO_SUPPRESS_00_ALL_w23_reg,0x04c5,Byte,,RW
reg_block,i2c_map,,RW_ZERO_SUPPRESS_00_ALL_w24_reg,0x04c6,Byte,,RW
reg_block,i2c_map,,RW_ZERO_SUPPRESS_00_ALL_w25_reg,0x04c7,Byte,,RW
reg_block,i2c_map,,RW_ZERO_SUPPRESS_00_ALL_w26_reg,0x04c8,Byte,,RW
reg_block,i2c_map,,RW_ZERO_SUPPRESS_00_ALL_w27_reg,0x04c9,Byte,,RW
reg_block,i2c_map,,RW_ZERO_SUPPRESS_00_ALL_w28_reg,0x04ca,Byte,,RW
reg_block,i2c_map,,RW_ZERO_SUPPRESS_00_ALL_w29_reg,0x04cb,Byte,,RW
reg_block,i2c_map,,RW_ZERO_SUPPRESS_00_ALL_w30_reg,0x04cc,Byte,,RW
reg_block,i2c_map,,RW_ZERO_SUPPRESS_00_ALL_w31_reg,0x04cd,Byte,,RW
reg_block,i2c_map,,RW_ZERO_SUPPRESS_00_ALL_w32_reg,0x04ce,Byte,,RW
reg_block,i2c_map,,RW_ZERO_SUPPRESS_00_ALL_w33_reg,0x04cf,Byte,,RW
reg_block,i2c_map,,RW_ZERO_SUPPRESS_00_ALL_w34_reg,0x04d0,Byte,,RW
reg_block,i2c_map,,RW_ZERO_SUPPRESS_00_ALL_w35_reg,0x04d1,Byte,,RW
reg_block,i2c_map,,RW_ZERO_SUPPRESS_00_ALL_w36_reg,0x04d2,Byte,,RW
reg_block,i2c_map,,RW_ZERO_SUPPRESS_00_ALL_w37_reg,0x04d3,Byte,,RW
reg_block,i2c_map,,RW_ZERO_SUPPRESS_00_ALL_w38_reg,0x04d4,Byte,,RW
reg_block,i2c_map,,RW_ZERO_SUPPRESS_00_ALL_w39_reg,0x04d5,Byte,,RW
reg_block,i2c_map,,RW_ZERO_SUPPRESS_00_ALL_w40_reg,0x04d6,Byte,,RW
reg_block,i2c_map,,RW_ZERO_SUPPRESS_00_ALL_w41_reg,0x04d7,Byte,,RW
reg_block,i2c_map,,RW_ZERO_SUPPRESS_00_ALL_w42_reg,0x04d8,Byte,,RW
reg_block,i2c_map,,RW_ZERO_SUPPRESS_00_ALL_w43_reg,0x04d9,Byte,,RW
reg_block,i2c_map,,RW_ZERO_SUPPRESS_00_ALL_w44_reg,0x04da,Byte,,RW
reg_block,i2c_map,,RW_ZERO_SUPPRESS_00_ALL_w45_reg,0x04db,Byte,,RW
reg_block,i2c_map,,RW_ZERO_SUPPRESS_00_ALL_w46_reg,0x04dc,Byte,,RW
reg_block,i2c_map,,RW_ZERO_SUPPRESS_00_ALL_w47_reg,0x04dd,Byte,,RW
reg_block,i2c_map,,RW_ZERO_SUPPRESS_00_ALL_w48_reg,0x04de,Byte,,RW
reg_block,i2c_map,,RW_ZERO_SUPPRESS_00_ALL_w49_reg,0x04df,Byte,,RW
reg_block,i2c_map,,RW_ZERO_SUPPRESS_00_ALL_w50_reg,0x04e0,Byte,,RW
reg_block,i2c_map,,RW_ZERO_SUPPRESS_00_ALL_w51_reg,0x04e1,Byte,,RW
reg_block,i2c_map,,RW_ZERO_SUPPRESS_00_ALL_w52_reg,0x04e2,Byte,,RW
reg_block,i2c_map,,RW_ZERO_SUPPRESS_00_ALL_w53_reg,0x04e3,Byte,,RW
reg_block,i2c_map,,RW_ZERO_SUPPRESS_00_ALL_w54_reg,0x04e4,Byte,,RW
reg_block,i2c_map,,RW_ZERO_SUPPRESS_00_ALL_w55_reg,0x04e5,Byte,,RW
reg_block,i2c_map,,RW_ZERO_SUPPRESS_00_ALL_w56_reg,0x04e6,Byte,,RW
reg_block,i2c_map,,RW_ZERO_SUPPRESS_00_ALL_w57_reg,0x04e7,Byte,,RW
reg_block,i2c_map,,RW_ZERO_SUPPRESS_00_ALL_w58_reg,0x04e8,Byte,,RW
reg_block,i2c_map,,RW_ZERO_SUPPRESS_00_ALL_w59_reg,0x04e9,Byte,,RW
reg_block,i2c_map,,RW_ZERO_SUPPRESS_00_ALL_w60_reg,0x04ea,Byte,,RW
reg_block,i2c_map,,RW_ZERO_SUPPRESS_00_ALL_w61_reg,0x04eb,Byte,,RW
reg_block,i2c_map,,RW_ZERO_SUPPRESS_00_ALL_w62_reg,0x04ec,Byte,,RW
reg_block,i2c_map,,RW_ZERO_SUPPRESS_00_ALL_w63_reg,0x04ed,Byte,,RW
reg_block,i2c_map,,RW_ZERO_SUPPRESS_00_ALL_w64_reg,0x04ee,Byte,,RW
reg_block,i2c_map,,RW_ZERO_SUPPRESS_00_ALL_w65_reg,0x04ef,Byte,,RW
reg_block,i2c_map,,RW_ZERO_SUPPRESS_00_ALL_w66_reg,0x04f0,Byte,,RW
reg_block,i2c_map,,RW_ZERO_SUPPRESS_00_ALL_w67_reg,0x04f1,Byte,,RW
reg_block,i2c_map,,RW_ZERO_SUPPRESS_00_ALL_w68_reg,0x04f2,Byte,,RW
